소재지면적,대피가능인원수,소재지전체주소,좌표정보(X),좌표정보(Y),id
2385,2891,전라남도 담양군 담양읍 401번지 1호,197801.4143,201129.8972,13
341,413,전라남도 담양군 담양읍 106번지 1호,198708.1757,201979.095,13
785,952,전라남도 담양군 담양읍 100번지,198726.1572,200971.0036,13
916,1110,전라남도 담양군 담양읍 100번지,198726.1572,200971.0036,13
3449,4181,전라남도 담양군 담양읍 22번지 1호,198919.6938,202855.2028,13
396,480,전라남도 담양군 담양읍 191번지,198852.4234,201650.9376,13
109.09,132,전라남도 담양군 담양읍 350번지,198368.832,201144.4375,13
1122,1360,전라남도 담양군 담양읍 127번지 3호,198608.2038,201607.1311,13
105.79,128,전라남도 담양군 담양읍 348번지 1호,198474.1737,201107.8012,13
198.35,240,전라남도 담양군 담양읍 396번지 2호,197578.9337,201433.7291,13
505.79,613,전라남도 담양군 담양읍 274번지 3호,198292.5705,201284.0832,13
551,668,전라남도 담양군 담양읍 342번지 4호,198271.0321,201207.232,13
438,531,전라남도 담양군 담양읍 31번지,,,13
194,235,전라남도 담양군 담양읍 백동리 342번지 7호 담양군산림조합,198358.4752,201192.157,13
363,440,전라남도 담양군 담양읍 342번지 3호,198321.4127,201197.9543,13
125.62,152,전라남도 담양군 담양읍 135번지,198228.7003,202839.5047,13
486,589,전라남도 담양군 담양읍 99번지 1호,198926.2571,202753.2407,13
247.94,301,전라남도 곡성군 곡성읍 162번지 2호,227126.5589,198330.6952,13
223.18,271,전라남도 곡성군 입면 1049번지 7호,216837.4511,200750.1717,13
489.26,593,전라남도 곡성군 옥과면 224번지 2호,212246.7112,197399.7446,13
390.08,473,전라남도 곡성군 곡성읍 710번지 1호,226493.6334,198246.7281,13
722,875,전라남도 곡성군 곡성읍 39번지 5호,226163.6176,197470.9287,13
680.99,825,전라남도 곡성군 곡성읍 535번지 5호,226357.8498,198378.4857,13
120,145,전라남도 곡성군 삼기면 262번지 1호,220458,192032,13
2019.84,2448,전라남도 곡성군 옥과면 101번지 1호,212769.271,197367.7201,13
790,958,전라남도 곡성군 입면 145번지,218817.4952,201566.5809,13
201.65,244,전라남도 곡성군 옥과면 285번지,212083.5528,197916.5185,13
363.64,441,전라남도 곡성군 옥과면 285번지,212083.5528,197916.5185,13
631.41,765,전라남도 곡성군 곡성읍 788번지 6호,226468.7518,197694.0966,13
66.12,80,전라남도 곡성군 곡성읍 310번지 4호,226611.2747,198140.9571,13
406.6,493,전라남도 곡성군 입면 145번지,218817.4952,201566.5809,13
119.97,145,전라남도 곡성군 오산면 1008번지 5호,210542,195766,13
777,942,전라남도 곡성군 곡성읍 535번지 1호,226308.4712,198411.9903,13
991,1201,전라남도 구례군 구례읍 346번지 50호,241468.7004,185679.1608,13
1000,1212,전라남도 구례군 구례읍 2269번지,242499,189322,13
148,179,전라남도 구례군 구례읍 219번지,242970.8576,190294.1219,13
1222,1481,전라남도 구례군 구례읍 1432번지 1호,242069.9794,190821.7806,13
343,416,전라남도 구례군 구례읍 33번지 12호,242290.6606,189506.8415,13
1567,1899,전라남도 구례군 구례읍 575번지,241813.2155,190827.1436,13
264,320,전라남도 구례군 구례읍 51번지,243391.1102,189661.2713,13
1348,1634,전라남도 구례군 구례읍 369번지 2호,242386.974,190113.4415,13
1000,1212,전라남도 구례군 구례읍 1423번지 1호,242620.5221,191421.6776,13
894,1084,전라남도 구례군 구례읍 115번지 3호,242798.8157,190115.7834,13
852,1033,전라남도 구례군 구례읍 476번지 6호,242116.3208,190207.3496,13
471,571,전라남도 구례군 구례읍 213번지 1호,242837.6415,190180.2187,13
270,327,전라남도 구례군 구례읍 116번지,242110.9097,189861.4194,13
340,412,전라남도 구례군 구례읍 155번지 5호,242244.0725,189801.0537,13
990.75,1201,전라남도 고흥군 고흥읍 186번지,226888.0461,124791.6674,13
165.13,200,전라남도 고흥군 고흥읍 292번지,226011.6243,123688.1422,13
997.47,1209,전라남도 고흥군 도양읍 233번지 5호,213286.7488,116447.6249,13
450,545,전라남도 고흥군 고흥읍 409번지 1호,226364.7782,123892.4178,13
752,912,전라남도 고흥군 도양읍 1547번지 1호,212755.2201,114716.4552,13
516.8,626,전라남도 고흥군 고흥읍 216번지,225246.7122,122766.9868,13
666,807,전라남도 고흥군 고흥읍 429번지,226402.5075,123634.6618,13
85.86,104,전라남도 고흥군 고흥읍 205번지 2호,226046.5609,123593.744,13
188.24,228,전라남도 고흥군 고흥읍 326번지 1호,225372.1803,122099.1408,13
821.5,996,전라남도 고흥군 도양읍 1824번지,212490.5227,115658.3115,13
1359,1647,전라남도 고흥군 도양읍 1315번지 1호,212995.6583,115676.1752,13
1404,1702,전라남도 고흥군 고흥읍 1254번지 9호,226936.9925,123148.2459,13
734.4,890,전라남도 고흥군 고흥읍 238번지,226513.9485,124106.618,13
1669,2023,전라남도 고흥군 고흥읍 1287번지,226731.4765,123678.4139,13
6148,7452,전라남도 고흥군 도양읍 1605번지 8호,212687.5863,115400.7076,13
430,521,전라남도 고흥군 고흥읍 838번지 1호,225896.9899,123216.2813,13
181.64,220,전라남도 고흥군 고흥읍 219번지 7호,225815.1052,123331.5586,13
1735,2103,전라남도 고흥군 고흥읍 186번지 10호,226077.1144,123677.3654,13
300,364,전라남도 고흥군 고흥읍 218번지 49호,225477.2226,122194.5364,13
1394,1690,전라남도 고흥군 도양읍 3380번지,213308.8751,114392.6329,13
3821,4632,전라남도 보성군 벌교읍 844번지,232627.1284,150235.1215,13
83,101,전라남도 보성군 보성읍 225번지,206950.5616,141344.9502,13
531,644,전라남도 보성군 보성읍 17번지,206571.9724,140462.4902,13
570,691,전라남도 보성군 보성읍 738번지 2호,207415.8863,141277.4018,13
757,918,전라남도 보성군 벌교읍 868번지,231326.0517,149786.1719,13
8626,10456,전라남도 보성군 보성읍 807번지 2호,207233.5864,141421.077,13
408,495,전라남도 보성군 보성읍 857번지 5호,207373.2066,141204.598,13
422,512,전라남도 보성군 보성읍 631번지 1호,207937.0159,140751.316,13
1491,1807,전라남도 보성군 미력면 460번지,209568.6061,142237.0279,13
682,827,전라남도 보성군 보성읍 400번지,206621.5934,140531.2493,13
387,469,전라남도 보성군 보성읍 229번지 1호,207558.9477,141333.0955,13
958,1161,전라남도 보성군 벌교읍 486번지,232429.151,149796.583,13
370,448,전라남도 보성군 벌교읍 451번지,232059.8136,149816.4606,13
786,953,전라남도 보성군 벌교읍 412번지 1호,232483.5064,149980.9772,13
328,398,전라남도 보성군 벌교읍 587번지 15호,228782,148908,13
600,727,전라남도 보성군 벌교읍 878번지 1호,231612.6277,149556.558,13
439,532,전라남도 보성군 보성읍 893번지 4호,207406.1472,141026.3316,13
5350,6485,전라남도 보성군 보성읍 93번지 1호,207686.3566,141017.2223,13
132,160,전라남도 화순군 화순읍 623번지,198503.4216,173435.6091,13
214,259,전라남도 화순군 화순읍 35번지,198800.8915,174226.9616,13
132,160,전라남도 화순군 화순읍 88번지,198581.3292,173255.1708,13
8304.33,10066,전라남도 화순군 화순읍 243번지,199340.3331,173581.3648,13
7836,9498,전라남도 화순군 화순읍 405번지 3호,199137.7831,173935.4679,13
5599.8,6788,전라남도 화순군 화순읍 237번지 1호,199129.7439,173751.1179,13
2924,3544,전라남도 화순군 화순읍 456번지,196944.8648,172480.6767,13
4635.54,5619,전라남도 화순군 화순읍 219번지,199083.1458,173399.5172,13
2437.05,2954,전라남도 화순군 화순읍 300번지,199153.8163,173290.3336,13
6104.76,7400,전라남도 화순군 화순읍 244번지,199342.2255,173742.7503,13
1049.69,1272,전라남도 화순군 화순읍 35번지,198800.8915,174226.9616,13
1986,2407,전라남도 장흥군 장흥읍 670번지,191418.8758,131920.9539,13
1923,2331,전라남도 장흥군 장흥읍 767번지,191321.9818,130775.6029,13
460,558,전라남도 장흥군 장흥읍 715번지 4호,191445.4033,131729.9692,13
2085,2527,전라남도 장흥군 장흥읍 60번지,190703.6839,130941.3161,13
438,531,전라남도 장흥군 장흥읍 761번지,191404.2947,130793.4188,13
175,212,전라남도 장흥군 장흥읍 715번지 11호,191508.5608,131847.466,13
50,61,전라남도 장흥군 장흥읍 88번지,190443.2657,131139.3493,13
334,405,전라남도 장흥군 장흥읍 383번지 5호,191804.7921,130972.7614,13
86,104,전라남도 장흥군 장흥읍 304번지 3호,191720.0935,131442.9535,13
834,1011,전라남도 장흥군 장흥읍 16번지 1호,193612.4722,130347.8984,13
738,895,전라남도 장흥군 장흥읍 743번지 1호,191322.8588,131039.549,13
372,451,전라남도 장흥군 장흥읍 455번지 2호,191869.3862,131410.3968,13
116,141,전라남도 장흥군 장흥읍 379번지 1호,191561.5469,130917.9862,13
949,1150,전라남도 장흥군 장흥읍 129번지,192120.4164,131173.3998,13
1000,1212,전라남도 장흥군 장흥읍 687번지 1호,191074.3649,131906.968,13
274,332,전라남도 장흥군 장흥읍 685번지 4호,191154.1901,131754.5424,13
364,441,전라남도 장흥군 장흥읍 402번지 1호,191783.8905,131128.8965,13
1986,2407,전라남도 장흥군 장흥읍 635번지 1호,191069.9107,131979.6742,13
50,61,전라남도 장흥군 장흥읍 남동리 88번지,190443.2657,131139.3493,13
33,40,전라남도 장흥군 유치면 76번지,185184.2732,144856.5948,13
122,148,전라남도 장흥군 용산면 808번지 3호,192046.6369,124205.7837,13
295,358,전라남도 장흥군 장흥읍 211번지 14호,191321.8345,130625.3787,13
48,58,전라남도 장흥군 유치면 76번지,185184.2732,144856.5948,13
1955,2370,전라남도 장흥군 장흥읍 529번지 1호,191577.0777,131882.8628,13
345,418,전라남도 장흥군 장흥읍 건산리 413번지,191958.3341,131097.8772,13
343,416,전라남도 장흥군 장흥읍 건산리 413번지,191958.3341,131097.8772,13
181,219,전라남도 장흥군 장흥읍 761번지 2호,191358.6916,130773.0832,13
229,278,전라남도 장흥군 장흥읍 211번지 8호,191369.4258,130669.6755,13
650,788,전라남도 장흥군 장흥읍 318번지 2호,191498.3417,130811.5358,13
240,291,전라남도 장흥군 장흥읍 79번지,190892.0012,131188.6801,13
737,893,전라남도 장흥군 장흥읍 473번지 1호,191616.1492,131301.4914,13
172,208,전라남도 장흥군 장흥읍 715번지 8호,191335.5225,131413.1648,13
645,782,전라남도 장흥군 장흥읍 383번지 5호,191804.7921,130972.7614,13
225,273,전라남도 장흥군 장흥읍 611번지 4호,191230.486,131999.2549,13
537.53,652,전라남도 강진군 강진읍 남성리 46번지 2호,178754.0324,126804.4698,13
273.84,332,전라남도 강진군 강진읍 남성리 129번지 2호,178593.4529,127028.7496,13
827.82,1003,전라남도 강진군 강진읍 남성리 23번지 5호,178843.0936,126549.9264,13
1258.02,1525,전라남도 강진군 강진읍 평동리 175번지 6호,178650.8488,126653.3465,13
697.52,845,전라남도 강진군 강진읍 서성리 305번지 26호,177715.5187,126581.0233,13
82.65,100,전라남도 강진군 강진읍 평동리 4번지,178875.1578,126369.9065,13
330.58,401,전라남도 강진군 강진읍 서성리 63번지 5호,178185.2622,126443.8843,13
165.29,200,전라남도 강진군 강진읍 서성리 146번지 10호,178506.1109,126669.8136,13
1081,1310,전라남도 강진군 강진읍 평동리 231번지,178569.6159,126643.4526,13
3884,4708,전라남도 강진군 강진읍 서성리 234번지,178179.0676,126900.7384,13
1322.32,1603,전라남도 강진군 강진읍 평동리 231번지 2호,178586.8528,126613.3219,13
2746,3328,전라남도 강진군 강진읍 남성리 23번지 2호,178874.0434,126664.654,13
105.84,128,전라남도 강진군 강진읍 동성리 19번지 4호,179689.8307,127076.8297,13
102.95,125,전라남도 강진군 강진읍 평동리 15번지 9호,179109.4589,126336.9499,13
310.75,377,전라남도 강진군 군동면 호계리 705번지,180385.0341,127476.2471,13
363.64,441,전라남도 강진군 강진읍 서성리 146번지 8호,178475.0338,126654.9717,13
608.27,737,전라남도 강진군 강진읍 남성리 41번지 2호,178686.0131,126868.8368,13
297.52,361,전라남도 강진군 강진읍 남성리 25번지 7호,179017.8413,126757.8834,13
99.17,120,전라남도 강진군 강진읍 서성리 67번지 1호,178090.4291,126593.1442,13
99.17,120,전라남도 강진군 강진읍 평동리 244번지 1호,178438.3491,126365.8759,13
436,528,전라남도 강진군 강진읍 남성리 108번지 1호,178571.0822,127101.0656,13
1222.64,1482,전라남도 강진군 강진읍 서성리 97번지,178271.315,126654.2948,13
209.8,254,전라남도 강진군 성전면 월하리 202번지,172536.6904,136420.6039,13
542.97,658,전라남도 강진군 강진읍 동성리 123번지,179552.0643,126326.9463,13
1705,2067,전라남도 해남군 해남읍 4번지,163180.2261,119527.394,13
1117,1354,전라남도 해남군 해남읍 337번지,163591.1867,118841.1364,13
1477,1790,전라남도 해남군 해남읍 409번지 2호,163766.6783,119224.1298,13
1190,1442,전라남도 해남군 해남읍 684번지,163994.5666,119051.2525,13
1395,1691,전라남도 해남군 해남읍 159번지 1호,164152.2748,119301.8819,13
3300,4000,전라남도 해남군 해남읍 552번지,162416.4034,120529.4842,13
2100,2545,전라남도 해남군 해남읍 214번지,164117.0596,119145.4175,13
7000,8485,전라남도 해남군 해남읍 4번지,163180.2261,119527.394,13
1200,1455,전라남도 해남군 해남읍 81번지 9호,162648.3313,120179.7261,13
1400,1697,전라남도 해남군 해남읍 918번지,162518.5971,120173.9719,13
930,1127,전라남도 해남군 해남읍 503번지,163663.0452,119440.2894,13
730,885,전라남도 해남군 해남읍 98번지,162541.3859,119084.2746,13
171.9,208,전라남도 영암군 영암읍 158번지,172230.3717,144931.7696,13
6872.76,8331,전라남도 영암군 삼호읍 2177번지 1호,142825.8032,138914.6436,13
935.54,1134,전라남도 영암군 영암읍 51번지 2호,172027.365,144439.0719,13
115.7,140,전라남도 영암군 영암읍 369번지 1호,171767.3101,144625.6593,13
119.01,144,전라남도 영암군 영암읍 144번지 1호,172281.4185,144672.2999,13
171.9,208,전라남도 영암군 영암읍 753번지,171224.0646,144856.9751,13
3054.56,3702,전라남도 영암군 삼호읍 2179번지 1호,143318.6796,138546.8135,13
763.64,926,전라남도 영암군 영암읍 45번지,172190.6052,144174.289,13
436.37,529,전라남도 영암군 영암읍 525번지,172841.4661,144099.751,13
389,472,전라남도 영암군 삼호읍 삼포리 1236번지 2호,143657.4493,138248.0277,13
470,570,전라남도 영암군 삼호읍 삼포리 1236번지 2호,143657.4493,138248.0277,13
615,745,전라남도 영암군 삼호읍 삼포리 1236번지 2호,143657.4493,138248.0277,13
188,228,전라남도 영암군 삼호읍 삼포리 1236번지 2호,143657.4493,138248.0277,13
725,879,전라남도 영암군 삼호읍 삼포리 1236번지 2호,143657.4493,138248.0277,13
2637,3196,전라남도 영암군 삼호읍 용앙리 390번지 1호,150887.668,138650.6502,13
